date,travel.state.gov,ustraveldocs,ds 160,ds-160,ds160
2005-05-27,15.36,0.0,0.0,0.0,0.0
2005-05-28,9.92,0.0,0.0,0.0,0.0
2005-05-29,9.6,0.0,0.6,0.0,0.0
2005-05-30,6.4,0.0,0.0,0.2,0.0
2005-05-31,16.64,0.0,0.0,0.0,0.0
2005-06-01,16.65,0.0,0.0,0.0,0.0
2005-06-02,22.94,0.0,0.0,0.0,0.0
2005-06-03,37.0,0.0,0.0,0.0,0.0
2005-06-04,27.01,0.0,0.0,0.0,0.0
2005-06-05,0.0,0.0,0.0,0.0,0.0
2005-06-06,13.69,0.0,0.0,0.0,0.0
2005-06-07,18.87,0.0,0.0,0.0,0.0
2005-06-08,12.58,0.0,0.0,0.0,0.0
2005-06-09,8.51,0.0,0.0,0.0,0.0
2005-06-10,21.46,0.0,0.0,0.0,0.0
2005-06-11,27.38,0.0,0.0,0.0,0.0
2005-06-12,19.98,0.0,0.0,0.0,0.0
2005-06-13,13.69,0.0,0.0,0.0,0.0
2005-06-14,28.49,0.0,0.0,0.0,0.0
2005-06-15,8.51,0.0,0.0,0.0,0.0
2005-06-16,22.94,0.0,0.0,0.0,0.23
2005-06-17,18.5,0.0,0.0,0.0,0.0
2005-06-18,14.43,0.0,0.0,0.0,0.0
2005-06-19,28.86,0.0,0.0,0.0,0.0
2005-06-20,25.53,0.0,0.0,0.0,0.0
2005-06-21,24.79,0.0,0.0,0.0,0.0
2005-06-22,17.02,0.0,0.0,0.0,0.0
2005-06-23,14.8,0.0,0.0,0.0,0.0
2005-06-24,19.24,0.0,0.0,0.0,0.26
2005-06-25,14.43,0.0,0.0,0.0,0.0
2005-06-26,18.87,0.0,0.0,0.0,0.0
2005-06-27,22.57,0.0,0.0,0.0,0.0
2005-06-28,22.57,0.0,0.0,0.0,0.0
2005-06-29,12.95,0.0,0.0,0.0,0.0
2005-06-30,8.51,0.0,0.0,0.0,0.0
2005-07-01,13.05,0.0,0.0,0.0,0.44
2005-07-02,9.57,0.0,0.0,0.0,0.0
2005-07-03,29.0,0.0,0.0,0.0,0.66
2005-07-04,6.38,0.0,0.0,0.0,0.0
2005-07-05,11.6,0.0,0.0,0.0,0.0
2005-07-06,5.51,0.0,0.0,0.0,0.4
2005-07-07,11.31,0.0,0.0,0.0,0.0
2005-07-08,6.09,0.0,0.0,0.0,0.0
2005-07-09,9.28,0.0,0.0,0.0,0.0
2005-07-10,0.0,0.0,0.0,0.0,0.0
2005-07-11,8.41,0.0,0.0,0.0,0.0
2005-07-12,7.54,0.0,0.0,0.0,0.0
2005-07-13,19.14,0.0,0.0,0.0,0.0
2005-07-14,6.09,0.0,0.0,0.0,0.0
2005-07-15,18.85,0.0,0.0,0.0,0.44
2005-07-16,23.78,0.0,0.0,0.0,0.0
2005-07-17,9.28,0.0,0.0,0.0,0.0
2005-07-18,22.62,0.0,0.0,0.0,0.38
2005-07-19,16.82,0.0,0.0,0.0,0.0
2005-07-20,9.28,0.0,0.19,0.0,0.38
2005-07-21,13.63,0.0,0.0,0.0,0.0
2005-07-22,6.09,0.0,0.0,0.0,0.0
2005-07-23,9.28,0.0,0.0,0.0,0.64
2005-07-24,9.28,0.0,0.0,0.0,0.0
2005-07-25,14.79,0.0,0.0,0.0,0.38
2005-07-26,9.28,0.0,0.0,0.0,0.0
2005-07-27,5.8,0.0,0.2,0.0,0.0
2005-07-28,17.69,0.0,0.0,0.0,0.0
2005-07-29,19.14,0.0,0.0,0.0,0.0
2005-07-30,9.28,0.0,0.0,0.0,0.0
2005-07-31,0.0,0.0,0.0,0.0,0.0
2005-08-01,22.8,0.0,0.0,0.0,0.0
2005-08-02,18.48,0.0,0.0,0.0,0.0
2005-08-03,12.48,0.0,0.0,0.0,0.0
2005-08-04,7.68,0.0,0.0,0.0,0.0
2005-08-05,16.56,0.0,0.0,0.0,0.0
2005-08-06,0.0,0.0,0.0,0.0,0.0
2005-08-07,24.0,0.0,0.0,0.0,0.5
2005-08-08,12.24,0.0,0.0,0.0,0.0
2005-08-09,14.64,0.0,0.0,0.0,0.0
2005-08-10,20.16,0.0,0.32,0.0,0.0
2005-08-11,22.8,0.0,0.0,0.0,0.0
2005-08-12,11.04,0.0,0.0,0.0,0.0
2005-08-13,12.0,0.0,0.0,0.0,0.0
2005-08-14,11.76,0.0,0.0,0.0,0.0
2005-08-15,15.84,0.0,0.0,0.0,0.0
2005-08-16,9.84,0.0,0.0,0.0,0.0
2005-08-17,15.12,0.0,0.0,0.0,0.0
2005-08-18,15.36,0.0,0.0,0.0,0.0
2005-08-19,16.32,0.0,0.0,0.0,0.0
2005-08-20,0.0,0.0,0.0,0.0,0.49
2005-08-21,0.0,0.0,0.47,0.0,0.0
2005-08-22,17.28,0.0,0.0,0.0,0.0
2005-08-23,6.96,0.0,0.0,0.0,0.0
2005-08-24,0.0,0.0,0.0,0.0,0.0
2005-08-25,22.32,0.0,0.0,0.0,0.0
2005-08-26,23.28,0.0,0.0,0.0,0.0
2005-08-27,11.28,0.0,0.0,0.0,0.0
2005-08-28,11.04,0.0,0.0,0.0,0.0
2005-08-29,14.16,0.0,0.0,0.0,0.29
2005-08-30,11.52,0.0,0.0,0.0,0.0
2005-08-31,9.36,0.0,0.0,0.0,0.29
2005-09-01,11.88,0.0,0.0,0.0,0.0
2005-09-02,18.9,0.0,0.0,0.0,0.0
2005-09-03,0.0,0.0,0.0,0.0,0.0
2005-09-04,9.45,0.0,0.0,0.0,0.0
2005-09-05,12.42,0.0,0.0,0.0,0.0
2005-09-06,22.41,0.0,0.21,0.0,0.0
2005-09-07,8.37,0.0,0.0,0.0,0.0
2005-09-08,17.01,0.0,0.0,0.0,0.0
2005-09-09,15.12,0.0,0.0,0.0,0.0
2005-09-10,8.64,0.0,0.0,0.0,0.0
2005-09-11,8.37,0.0,0.0,0.0,0.93
2005-09-12,18.9,0.0,0.0,0.0,0.0
2005-09-13,18.9,0.0,0.0,0.0,0.0
2005-09-14,5.4,0.0,0.0,0.0,0.0
2005-09-15,0.0,0.0,0.0,0.0,0.0
2005-09-16,27.0,0.0,0.0,0.0,0.0
2005-09-17,8.64,0.0,0.0,0.0,0.0
2005-09-18,8.37,0.0,0.0,0.0,0.0
2005-09-19,13.5,0.0,0.0,0.0,0.0
2005-09-20,10.8,0.0,0.0,0.0,0.0
2005-09-21,5.4,0.0,0.0,0.0,0.0
2005-09-22,8.37,0.0,0.0,0.0,0.0
2005-09-23,5.94,0.0,0.0,0.0,0.0
2005-09-24,0.0,0.0,0.0,0.0,0.0
2005-09-25,16.74,0.0,0.0,0.0,0.0
2005-09-26,10.53,0.0,0.0,0.0,0.0
2005-09-27,10.53,0.0,0.0,0.0,0.0
2005-09-28,8.1,0.0,0.0,0.0,0.0
2005-09-29,10.8,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,0.0
2005-10-01,11.13,0.0,0.0,0.0,0.0
2005-10-02,10.71,0.0,0.0,0.0,0.0
2005-10-03,9.45,0.0,0.0,0.0,0.0
2005-10-04,10.5,0.0,0.0,0.0,0.0
2005-10-05,14.07,0.0,0.0,0.0,0.0
2005-10-06,16.59,0.0,0.0,0.0,0.0
2005-10-07,11.55,0.0,0.0,0.0,0.0
2005-10-08,16.38,0.0,0.0,0.0,0.0
2005-10-09,0.0,0.0,0.0,0.0,0.0
2005-10-10,11.97,0.0,0.0,0.0,0.0
2005-10-11,9.24,0.0,0.0,0.0,0.0
2005-10-12,16.8,0.0,0.0,0.0,0.0
2005-10-13,14.07,0.0,0.0,0.0,0.0
2005-10-14,11.13,0.0,0.0,0.0,0.0
2005-10-15,16.17,0.0,0.0,0.0,0.0
2005-10-16,15.54,0.0,0.0,0.0,0.0
2005-10-17,20.16,0.0,0.0,0.0,0.0
2005-10-18,16.8,0.0,0.0,0.0,0.0
2005-10-19,17.01,0.0,0.0,0.0,0.0
2005-10-20,13.86,0.0,0.0,0.0,0.0
2005-10-21,7.35,0.0,0.0,0.0,0.0
2005-10-22,21.0,0.0,0.0,0.0,0.0
2005-10-23,0.0,0.0,0.0,0.0,0.0
2005-10-24,0.0,0.0,0.0,0.0,0.0
2005-10-25,9.87,0.0,0.0,0.0,0.0
2005-10-26,10.29,0.0,0.0,0.0,0.0
2005-10-27,11.55,0.0,0.0,0.0,0.0
2005-10-28,7.56,0.0,0.0,0.0,0.0
2005-10-29,10.71,0.0,0.0,0.0,0.0
2005-10-30,10.5,0.0,0.0,0.0,0.0
2005-10-31,9.45,0.0,0.0,0.0,0.0
2005-11-01,19.24,0.0,0.0,0.0,0.0
2005-11-02,11.7,0.0,0.0,0.0,0.0
2005-11-03,15.08,0.0,0.23,0.0,0.0
2005-11-04,18.72,0.0,0.0,0.0,0.0
2005-11-05,8.84,0.0,0.0,0.0,0.0
2005-11-06,11.44,0.0,0.0,0.0,0.0
2005-11-07,0.0,0.0,0.0,0.0,0.22
2005-11-08,11.18,0.0,0.0,0.0,0.21
2005-11-09,26.0,0.0,0.0,0.0,0.0
2005-11-10,7.54,0.0,0.0,0.0,0.0
2005-11-11,6.5,0.0,0.0,0.0,0.25
2005-11-12,8.84,0.0,0.0,0.0,0.0
2005-11-13,16.9,0.0,0.0,0.0,0.0
2005-11-14,18.72,0.0,0.0,0.0,0.0
2005-11-15,14.04,0.0,0.0,0.0,0.0
2005-11-16,5.72,0.0,0.0,0.0,0.0
2005-11-17,14.3,0.0,0.0,0.0,0.0
2005-11-18,12.48,0.0,0.0,0.0,0.0
2005-11-19,17.42,0.0,0.0,0.0,0.0
2005-11-20,16.9,0.0,0.33,0.0,0.0
2005-11-21,7.54,0.0,0.0,0.0,0.0
2005-11-22,11.18,0.0,0.0,0.0,0.0
2005-11-23,9.88,0.0,0.0,0.0,0.0
2005-11-24,13.0,0.0,0.25,0.0,0.0
2005-11-25,6.76,0.0,0.0,0.0,0.0
2005-11-26,8.58,0.0,0.0,0.0,0.0
2005-11-27,12.48,0.0,0.0,0.0,0.0
2005-11-28,13.52,0.0,0.0,0.0,0.0
2005-11-29,5.46,0.0,0.0,0.0,0.0
2005-11-30,16.64,0.0,0.0,0.0,0.0
2005-12-01,8.1,0.0,0.0,0.0,0.0
2005-12-02,17.01,0.0,0.0,0.0,0.0
2005-12-03,27.0,0.0,0.0,0.0,0.0
2005-12-04,8.91,0.0,0.0,0.0,0.0
2005-12-05,11.61,0.0,0.0,0.0,0.0
2005-12-06,15.93,0.0,0.0,0.0,0.0
2005-12-07,9.99,0.0,0.0,0.0,0.22
2005-12-08,8.37,0.0,0.0,0.0,0.0
2005-12-09,10.8,0.0,0.0,0.0,0.0
2005-12-10,9.18,0.0,0.0,0.0,0.0
2005-12-11,8.91,0.0,0.0,0.0,0.0
2005-12-12,11.61,0.0,0.0,0.0,0.22
2005-12-13,17.55,0.0,0.0,0.0,0.0
2005-12-14,14.04,0.0,0.0,0.0,0.0
2005-12-15,6.21,0.0,0.0,0.0,0.0
2005-12-16,11.07,0.0,0.0,0.0,0.0
2005-12-17,9.18,0.0,0.0,0.0,0.0
2005-12-18,14.04,0.0,0.0,0.0,0.35
2005-12-19,12.42,0.0,0.0,0.0,0.0
2005-12-20,10.53,0.0,0.0,0.0,0.0
2005-12-21,6.75,0.0,0.0,0.0,0.0
2005-12-22,9.18,0.0,0.0,0.0,0.0
2005-12-23,8.1,0.0,0.0,0.0,0.0
2005-12-24,0.0,0.0,0.0,0.0,0.0
2005-12-25,0.0,0.0,0.0,0.0,0.0
2005-12-26,8.91,0.0,0.0,0.0,0.0
2005-12-27,17.01,0.0,0.0,0.0,0.0
2005-12-28,9.45,0.0,0.0,0.0,0.0
2005-12-29,19.17,0.0,0.0,0.0,0.0
2005-12-30,15.93,0.0,0.0,0.0,0.0
2005-12-31,15.93,0.0,0.0,0.0,0.0
2006-01-01,33.48,0.0,0.0,0.0,0.0
2006-01-02,16.2,0.0,0.0,0.0,0.0
2006-01-03,27.0,0.0,0.0,0.0,0.0
2006-01-04,8.64,0.0,0.0,0.0,0.0
2006-01-05,20.52,0.0,0.0,0.0,0.0
2006-01-06,14.4,0.0,0.27,0.0,0.0
2006-01-07,21.24,0.0,0.0,0.0,0.0
2006-01-08,0.0,0.0,0.0,0.0,0.0
2006-01-09,31.32,0.0,0.0,0.0,0.0
2006-01-10,16.56,0.0,0.0,0.0,0.0
2006-01-11,16.56,0.0,0.0,0.0,0.0
2006-01-12,16.92,0.0,0.0,0.0,0.0
2006-01-13,13.32,0.0,0.0,0.0,0.0
2006-01-14,24.84,0.0,0.0,0.0,0.0
2006-01-15,12.24,0.0,0.0,0.0,0.0
2006-01-16,16.56,0.0,0.0,0.0,0.0
2006-01-17,21.6,0.0,0.0,0.0,0.22
2006-01-18,19.08,0.0,0.0,0.0,0.0
2006-01-19,36.0,0.0,0.0,0.0,0.0
2006-01-20,34.92,0.0,0.0,0.24,0.0
2006-01-21,20.16,0.0,0.0,0.0,0.0
2006-01-22,11.88,0.0,0.0,0.0,0.0
2006-01-23,34.56,0.0,0.0,0.0,0.22
2006-01-24,35.64,0.0,0.0,0.0,0.0
2006-01-25,19.08,0.0,0.0,0.0,0.0
2006-01-26,29.52,0.0,0.0,0.0,0.0
2006-01-27,21.6,0.0,0.24,0.0,0.0
2006-01-28,12.24,0.0,0.0,0.0,0.0
2006-01-29,11.88,0.0,0.33,0.0,0.0
2006-01-30,18.72,0.0,0.0,0.0,0.0
2006-01-31,29.16,0.0,0.0,0.0,0.0
2006-02-01,31.54,0.0,0.0,0.0,0.0
2006-02-02,15.96,0.0,0.21,0.0,0.21
2006-02-03,19.76,0.0,0.0,0.0,0.0
2006-02-04,17.48,0.0,0.3,0.0,0.0
2006-02-05,22.42,0.0,0.0,0.0,0.29
2006-02-06,15.2,0.0,0.0,0.0,0.0
2006-02-07,34.96,0.0,0.0,0.0,0.2
2006-02-08,15.2,0.0,0.0,0.0,0.0
2006-02-09,23.18,0.0,0.0,0.0,0.0
2006-02-10,19.0,0.0,0.0,0.0,0.0
2006-02-11,11.4,0.0,0.0,0.0,0.0
2006-02-12,14.82,0.0,0.0,0.0,0.0
2006-02-13,29.64,0.0,0.0,0.0,0.0
2006-02-14,23.18,0.0,0.0,0.0,0.0
2006-02-15,23.18,0.0,0.2,0.0,0.0
2006-02-16,23.18,0.0,0.0,0.0,0.0
2006-02-17,32.68,0.0,0.0,0.0,0.0
2006-02-18,22.8,0.0,0.0,0.0,0.0
2006-02-19,22.04,0.0,0.0,0.0,0.0
2006-02-20,19.0,0.0,0.0,0.0,0.2
2006-02-21,31.92,0.0,0.0,0.0,0.0
2006-02-22,30.02,0.0,0.0,0.0,0.2
2006-02-23,17.86,0.0,0.0,0.0,0.0
2006-02-24,16.34,0.0,0.0,0.0,0.0
2006-02-25,15.96,0.0,0.0,0.0,0.0
2006-02-26,14.82,0.0,0.29,0.0,0.0
2006-02-27,38.0,0.0,0.2,0.0,0.0
2006-02-28,27.74,0.0,0.2,0.0,0.2
2006-03-01,22.8,0.0,0.19,0.0,0.0
2006-03-02,34.0,0.0,0.0,0.0,0.0
2006-03-03,26.4,0.0,0.0,0.0,0.0
2006-03-04,21.6,0.0,0.0,0.0,0.0
2006-03-05,18.0,0.0,0.0,0.0,0.0
2006-03-06,26.8,0.0,0.0,0.0,0.0
2006-03-07,24.0,0.0,0.0,0.0,0.0
2006-03-08,24.4,0.0,0.0,0.0,0.0
2006-03-09,37.2,0.0,0.0,0.0,0.0
2006-03-10,21.2,0.0,0.0,0.0,0.0
2006-03-11,21.6,0.0,0.0,0.0,0.0
2006-03-12,21.2,0.0,0.0,0.0,0.0
2006-03-13,24.0,0.0,0.36,0.0,0.0
2006-03-14,34.0,0.0,0.0,0.0,0.18
2006-03-15,39.2,0.0,0.0,0.0,0.0
2006-03-16,20.0,0.0,0.0,0.0,0.0
2006-03-17,21.2,0.0,0.0,0.0,0.0
2006-03-18,14.8,0.0,0.0,0.0,0.0
2006-03-19,16.0,0.0,0.0,0.0,0.0
2006-03-20,40.0,0.0,0.0,0.0,0.0
2006-03-21,26.4,0.0,0.0,0.0,0.18
2006-03-22,33.6,0.0,0.0,0.0,0.0
2006-03-23,17.2,0.0,0.0,0.0,0.0
2006-03-24,15.6,0.0,0.0,0.0,0.0
2006-03-25,21.6,0.0,0.0,0.0,0.0
2006-03-26,21.6,0.0,0.0,0.0,0.0
2006-03-27,21.2,0.0,0.0,0.0,0.0
2006-03-28,17.6,0.0,0.18,0.0,0.18
2006-03-29,14.4,0.0,0.18,0.0,0.0
2006-03-30,22.0,0.0,0.0,0.0,0.0
2006-03-31,13.6,0.0,0.0,0.0,0.0
2006-04-01,18.9,0.0,0.31,0.0,0.0
2006-04-02,9.3,0.0,0.0,0.0,0.0
2006-04-03,28.8,0.0,0.0,0.0,0.0
2006-04-04,22.5,0.0,0.0,0.0,0.0
2006-04-05,25.2,0.0,0.0,0.0,0.0
2006-04-06,30.0,0.0,0.0,0.0,0.0
2006-04-07,10.2,0.0,0.0,0.0,0.0
2006-04-08,19.2,0.0,0.0,0.0,0.0
2006-04-09,15.6,0.0,0.0,0.0,0.0
2006-04-10,18.6,0.0,0.0,0.0,0.0
2006-04-11,12.6,0.0,0.0,0.0,0.0
2006-04-12,8.7,0.0,0.0,0.0,0.0
2006-04-13,14.1,0.0,0.0,0.0,0.0
2006-04-14,16.5,0.0,0.0,0.0,0.0
2006-04-15,0.0,0.0,0.0,0.0,0.0
2006-04-16,13.8,0.0,0.0,0.0,0.0
2006-04-17,17.7,0.0,0.0,0.0,0.0
2006-04-18,14.4,0.0,0.0,0.0,0.0
2006-04-19,21.6,0.0,0.0,0.0,0.0
2006-04-20,10.5,0.0,0.21,0.0,0.21
2006-04-21,18.3,0.0,0.0,0.0,0.46
2006-04-22,14.1,0.0,0.0,0.0,0.0
2006-04-23,9.3,0.0,0.0,0.0,0.0
2006-04-24,26.4,0.0,0.0,0.0,0.0
2006-04-25,14.4,0.0,0.0,0.0,0.0
2006-04-26,14.4,0.0,0.2,0.0,0.0
2006-04-27,12.6,0.0,0.0,0.0,0.0
2006-04-28,13.5,0.0,0.0,0.0,0.0
2006-04-29,18.9,0.0,0.0,0.0,0.0
2006-04-30,0.0,0.0,0.0,0.0,0.0
2006-05-01,15.54,0.0,0.0,0.0,0.0
2006-05-02,13.32,0.0,0.0,0.0,0.0
2006-05-03,13.69,0.0,0.0,0.0,0.0
2006-05-04,25.16,0.0,0.0,0.0,0.0
2006-05-05,37.0,0.0,0.0,0.0,0.0
2006-05-06,13.32,0.0,0.0,0.0,0.0
2006-05-07,9.99,0.0,0.0,0.0,0.0
2006-05-08,23.31,0.0,0.0,0.0,0.0
2006-05-09,21.09,0.0,0.0,0.0,0.0
2006-05-10,24.05,0.0,0.0,0.0,0.0
2006-05-11,22.2,0.0,0.0,0.0,0.0
2006-05-12,10.73,0.0,0.0,0.0,0.19
2006-05-13,29.97,0.0,0.0,0.0,0.0
2006-05-14,13.32,0.0,0.0,0.0,0.0
2006-05-15,21.09,0.0,0.0,0.0,0.0
2006-05-16,22.2,0.0,0.0,0.0,0.17
2006-05-17,25.53,0.0,0.0,0.0,0.0
2006-05-18,28.12,0.0,0.0,0.0,0.0
2006-05-19,16.28,0.0,0.0,0.0,0.0
2006-05-20,9.62,0.0,0.0,0.0,0.0
2006-05-21,9.62,0.0,0.0,0.0,0.0
2006-05-22,29.23,0.0,0.0,0.0,0.0
2006-05-23,22.94,0.0,0.0,0.0,0.0
2006-05-24,12.95,0.0,0.0,0.0,0.0
2006-05-25,14.06,0.0,0.0,0.0,0.0
2006-05-26,14.43,0.0,0.0,0.0,0.19
2006-05-27,20.35,0.0,0.0,0.0,0.0
2006-05-28,10.36,0.0,0.0,0.0,0.0
2006-05-29,14.43,0.0,0.0,0.0,0.0
2006-05-30,18.87,0.0,0.0,0.0,0.0
2006-05-31,15.17,0.0,0.0,0.0,0.0
2006-06-01,23.79,0.0,0.0,0.0,0.0
2006-06-02,28.47,0.0,0.0,0.0,0.0
2006-06-03,25.35,0.0,0.0,0.0,0.0
2006-06-04,9.75,0.0,0.0,0.0,0.0
2006-06-05,24.18,0.0,0.17,0.0,0.17
2006-06-06,16.77,0.0,0.0,0.0,0.0
2006-06-07,17.16,0.0,0.0,0.0,0.16
2006-06-08,12.87,0.0,0.0,0.0,0.0
2006-06-09,16.38,0.0,0.18,0.0,0.18
2006-06-10,20.28,0.0,0.0,0.0,0.0
2006-06-11,30.42,0.0,0.0,0.0,0.0
2006-06-12,23.79,0.0,0.0,0.0,0.0
2006-06-13,21.45,0.0,0.0,0.0,0.0
2006-06-14,39.0,0.0,0.0,0.0,0.0
2006-06-15,31.98,0.0,0.0,0.0,0.0
2006-06-16,9.75,0.0,0.0,0.0,0.0
2006-06-17,17.55,0.0,0.0,0.0,0.0
2006-06-18,13.65,0.0,0.26,0.0,0.0
2006-06-19,25.35,0.0,0.0,0.0,0.0
2006-06-20,19.11,0.0,0.0,0.0,0.0
2006-06-21,16.38,0.0,0.0,0.0,0.0
2006-06-22,24.57,0.0,0.0,0.0,0.0
2006-06-23,14.43,0.0,0.0,0.0,0.18
2006-06-24,20.67,0.0,0.0,0.0,0.0
2006-06-25,9.75,0.0,0.25,0.0,0.0
2006-06-26,23.01,0.0,0.0,0.0,0.16
2006-06-27,21.06,0.0,0.0,0.0,0.16
2006-06-28,23.4,0.0,0.0,0.0,0.16
2006-06-29,24.57,0.0,0.0,0.0,0.0
2006-06-30,17.16,0.0,0.0,0.0,0.0
2006-07-01,10.5,0.0,0.0,0.0,0.0
2006-07-02,0.0,0.0,0.0,0.0,0.0
2006-07-03,13.3,0.0,0.0,0.0,0.0
2006-07-04,10.5,0.0,0.0,0.0,0.0
2006-07-05,25.9,0.0,0.0,0.0,0.0
2006-07-06,22.4,0.0,0.0,0.0,0.0
2006-07-07,20.3,0.0,0.0,0.0,0.19
2006-07-08,24.5,0.0,0.0,0.0,0.0
2006-07-09,9.8,0.0,0.0,0.0,0.0
2006-07-10,9.1,0.0,0.18,0.0,0.0
2006-07-11,18.9,0.0,0.0,0.0,0.0
2006-07-12,12.6,0.0,0.0,0.0,0.0
2006-07-13,19.6,0.0,0.0,0.0,0.0
2006-07-14,14.0,0.0,0.0,0.0,0.0
2006-07-15,35.0,0.0,0.0,0.0,0.0
2006-07-16,10.15,0.0,0.0,0.0,0.0
2006-07-17,28.7,0.0,0.0,0.0,0.0
2006-07-18,25.2,0.0,0.0,0.0,0.0
2006-07-19,19.25,0.0,0.0,0.0,0.0
2006-07-20,16.1,0.0,0.18,0.0,0.0
2006-07-21,31.5,0.0,0.0,0.0,0.0
2006-07-22,14.7,0.0,0.0,0.0,0.28
2006-07-23,9.8,0.0,0.0,0.0,0.0
2006-07-24,18.55,0.0,0.0,0.0,0.0
2006-07-25,21.7,0.0,0.0,0.0,0.0
2006-07-26,6.3,0.0,0.0,0.0,0.0
2006-07-27,19.25,0.0,0.18,0.0,0.0
2006-07-28,13.65,0.0,0.0,0.0,0.0
2006-07-29,29.4,0.0,0.0,0.0,0.0
2006-07-30,9.8,0.0,0.0,0.0,0.0
2006-07-31,6.3,0.0,0.18,0.0,0.0
2006-08-01,30.0,0.0,0.0,0.0,0.0
2006-08-02,25.5,0.0,0.0,0.0,0.0
2006-08-03,17.4,0.0,0.0,0.0,0.66
2006-08-04,16.2,0.0,0.0,0.0,0.0
2006-08-05,15.0,0.0,0.0,0.0,0.0
2006-08-06,9.9,0.0,0.0,0.0,0.0
2006-08-07,23.7,0.0,0.0,0.0,0.0
2006-08-08,19.2,0.0,0.0,0.0,0.0
2006-08-09,15.0,0.0,0.0,0.0,0.0
2006-08-10,19.5,0.0,0.0,0.0,0.0
2006-08-11,20.7,0.0,0.0,0.0,0.69
2006-08-12,19.5,0.0,0.0,0.0,0.0
2006-08-13,14.7,0.0,0.0,0.0,0.0
2006-08-14,17.4,0.0,0.0,0.0,0.66
2006-08-15,20.4,0.0,0.0,0.0,0.0
2006-08-16,22.5,0.0,0.0,0.0,0.66
2006-08-17,15.3,0.0,0.0,0.0,0.0
2006-08-18,13.8,0.0,0.23,0.0,0.0
2006-08-19,9.6,0.0,0.0,0.0,0.0
2006-08-20,9.3,0.0,0.0,0.0,0.0
2006-08-21,8.4,0.0,0.0,0.0,0.0
2006-08-22,12.3,0.0,0.0,0.0,0.0
2006-08-23,24.9,0.0,0.21,0.0,0.63
2006-08-24,12.6,0.0,0.0,0.0,0.0
2006-08-25,9.9,0.0,0.0,0.0,0.0
2006-08-26,13.8,0.0,0.0,0.0,0.0
2006-08-27,15.0,0.0,0.0,0.0,0.0
2006-08-28,17.7,0.0,0.0,0.0,0.0
2006-08-29,17.4,0.0,0.0,0.0,0.6
2006-08-30,12.0,0.0,0.0,0.0,0.0
2006-08-31,10.2,0.0,0.0,0.0,0.0
2006-09-01,16.32,0.0,0.0,0.0,0.0
2006-09-02,7.44,0.0,0.0,0.0,0.0
2006-09-03,0.0,0.0,0.0,0.0,0.0
2006-09-04,10.56,0.0,0.0,0.0,0.0
2006-09-05,12.96,0.0,0.0,0.0,0.0
2006-09-06,4.8,0.0,0.0,0.0,0.0
2006-09-07,6.72,0.0,0.0,0.0,0.21
2006-09-08,21.36,0.0,0.0,0.0,0.0
2006-09-09,14.64,0.0,0.0,0.0,0.0
2006-09-10,24.0,0.0,0.0,0.0,0.0
2006-09-11,14.4,0.0,0.0,0.0,0.2
2006-09-12,9.6,0.0,0.0,0.0,0.0
2006-09-13,11.04,0.0,0.0,0.0,0.0
2006-09-14,6.48,0.0,0.0,0.0,0.0
2006-09-15,10.32,0.0,0.0,0.0,0.0
2006-09-16,7.2,0.0,0.0,0.0,0.0
2006-09-17,6.96,0.0,0.0,0.0,0.0
2006-09-18,14.16,0.0,0.0,0.0,0.2
2006-09-19,12.48,0.0,0.0,0.0,0.0
2006-09-20,7.92,0.0,0.0,0.0,0.0
2006-09-21,9.6,0.0,0.0,0.0,0.2
2006-09-22,15.36,0.0,0.0,0.0,0.0
2006-09-23,6.96,0.0,0.0,0.0,0.0
2006-09-24,11.28,0.0,0.0,0.0,0.0
2006-09-25,11.52,0.0,0.0,0.0,0.19
2006-09-26,9.36,0.0,0.19,0.0,0.0
2006-09-27,9.36,0.0,0.0,0.0,0.0
2006-09-28,7.92,0.0,0.0,0.0,0.0
2006-09-29,13.68,0.0,0.0,0.0,0.0
2006-09-30,13.92,0.0,0.0,0.0,0.0
2006-10-01,19.71,0.0,0.0,0.0,0.0
2006-10-02,12.96,0.0,0.0,0.0,0.0
2006-10-03,9.18,0.0,0.2,0.0,0.0
2006-10-04,27.0,0.0,0.0,0.0,0.2
2006-10-05,18.63,0.0,0.0,0.0,0.0
2006-10-06,17.82,0.0,0.0,0.0,0.22
2006-10-07,16.2,0.0,0.0,0.0,0.0
2006-10-08,11.88,0.0,0.0,0.0,0.0
2006-10-09,14.58,0.0,0.0,0.0,0.0
2006-10-10,18.63,0.0,0.2,0.0,0.0
2006-10-11,17.82,0.0,0.0,0.0,0.0
2006-10-12,24.3,0.0,0.0,0.0,0.21
2006-10-13,11.61,0.0,0.0,0.0,0.0
2006-10-14,7.83,0.0,0.0,0.0,0.0
2006-10-15,15.39,0.0,0.0,0.0,0.0
2006-10-16,19.17,0.0,0.0,0.0,0.0
2006-10-17,15.66,0.0,0.0,0.0,0.0
2006-10-18,13.23,0.0,0.0,0.0,0.0
2006-10-19,14.31,0.0,0.0,0.0,0.0
2006-10-20,14.31,0.0,0.0,0.0,0.0
2006-10-21,7.83,0.0,0.0,0.0,0.0
2006-10-22,15.12,0.0,0.0,0.0,0.0
2006-10-23,21.33,0.0,0.0,0.0,0.0
2006-10-24,15.66,0.0,0.0,0.0,0.0
2006-10-25,7.02,0.0,0.0,0.0,0.0
